28-09-2022 15:41:39 INFO     finished
28-09-2022 02:31:28 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:32:18 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 02:32:19 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 02:32:21 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 02:32:35 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 02:32:38 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 02:35:39 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 02:35:39 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 02:35:41 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 02:35:53 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 02:35:57 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 02:40:36 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:40:37 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:40:39 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:40:52 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:40:55 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:42:42 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:42:42 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:42:45 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:43:01 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:43:04 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:44:17 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:44:17 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:44:19 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:44:34 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:44:38 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:51:06 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:51:06 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:51:08 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:51:17 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:51:20 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:53:12 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:53:13 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:53:15 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:53:29 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:53:32 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:55:06 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:55:07 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:55:08 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:55:20 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:55:24 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_watch_gyr_.csv dataset
